ID,Sex_ Female,Race_ White,Employment class_ ?,Employment class_ Federal-gov,Employment class_ Local-gov,Employment class_ Private,Employment class_ Self-emp-inc,Employment class_ Self-emp-not-inc,Employment class_ State-gov,Employment class_ Without-pay,Occupation_ ?,Occupation_ Adm-clerical,Occupation_ Armed-Forces,Occupation_ Craft-repair,Occupation_ Exec-managerial,Occupation_ Farming-fishing,Occupation_ Handlers-cleaners,Occupation_ Machine-op-inspct,Occupation_ Other-service,Occupation_ Priv-house-serv,Occupation_ Prof-specialty,Occupation_ Protective-serv,Occupation_ Sales,Occupation_ Tech-support,Occupation_ Transport-moving,Married,Age_normalize,Education_years_n,Fnlwgt_normalize,Work_hours_per_week_n,Capital_n,US_born
6775,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4383561643835616,0.6,0.05183849776215711,0.3979591836734694,-0.12844462026120232,1
10095,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4246575342465753,0.8,0.14928162497597408,0.3979591836734694,-0.12844462026120232,1
21936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1643835616438356,0.6,0.026440525549850352,0.3979591836734694,-0.12844462026120232,1
2660,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2876712328767123,0.6,0.07918685988083143,0.5,0.9120784743386744,1
5021,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3561643835616438,0.8666666666666667,0.23421926055081138,0.4489795918367347,-0.12844462026120232,1
137,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6027397260273972,0.6,0.08728187896427689,0.3979591836734694,-0.12844462026120232,1
27911,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2054794520547945,0.6,0.22949988330267168,0.3979591836734694,-0.12844462026120232,1
14061,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3013698630136986,0.6,0.09462866223674456,0.3979591836734694,-0.12844462026120232,1
41076,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2465753424657534,0.5333333333333333,0.13622696943902907,0.3979591836734694,-0.12844462026120232,1
21643,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1780821917808219,0.6,0.08550396084461408,0.5,-0.12844462026120232,1
41607,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0547945205479452,0.6,0.2284547557593564,0.5,-0.12844462026120232,1
46135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4520547945205479,0.8,0.2703422320766633,0.07142857142857142,-0.12844462026120232,1
13930,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0821917808219178,0.5333333333333333,0.08087468079848431,0.3979591836734694,-0.12844462026120232,1
34939,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2191780821917808,0.8,0.12895226392816936,0.5,-0.12844462026120232,1
36027,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4383561643835616,0.5333333333333333,0.17668490348444493,0.3979591836734694,-0.12844462026120232,1
10318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.410958904109589,0.6,0.19163932288091381,0.3979591836734694,-0.12844462026120232,1
46830,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3150684931506849,0.6666666666666666,0.13401658474971856,0.19387755102040816,-0.12844462026120232,1
2840,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0958904109589041,0.6666666666666666,0.038572757351931684,0.3979591836734694,-0.12844462026120232,1
30612,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424657534246575,0.8666666666666667,0.2746952140366292,0.24489795918367346,-0.12844462026120232,1
18803,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5616438356164384,0.5333333333333333,0.28375985062741976,0.3979591836734694,0.9676832985225539,1
36823,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.547945205479452,0.5333333333333333,0.12341857958757792,0.37755102040816324,-0.12844462026120232,1
46691,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1232876712328767,0.5333333333333333,0.14453135725857383,0.7857142857142857,-0.12844462026120232,1
40855,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1232876712328767,0.6,0.15732344380680413,0.3469387755102041,-0.12844462026120232,1
36051,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.273972602739726,0.5333333333333333,0.35547808149592247,0.3979591836734694,-0.12844462026120232,1
23188,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1506849315068493,0.5333333333333333,0.34394821384442187,0.3979591836734694,-0.12844462026120232,0
47814,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3561643835616438,0.6,0.06426847936516654,0.4489795918367347,-0.12844462026120232,1
25262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1643835616438356,0.5333333333333333,0.03064849391800983,0.3979591836734694,-0.12844462026120232,1
1543,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3972602739726027,0.8,0.06750339795161867,0.3469387755102041,-0.12844462026120232,1
34516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1095890410958904,0.6,0.07664955105851341,0.3979591836734694,-0.12844462026120232,1
15343,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.410958904109589,0.5333333333333333,0.16312398747906312,0.3979591836734694,-0.12844462026120232,1
5122,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0547945205479452,0.6,0.15505385238474423,0.3979591836734694,-0.12844462026120232,1
15187,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904109589,0.8,0.07384452483593729,0.3979591836734694,0.797874720053322,1
40292,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3013698630136986,0.8,0.15607495400752355,0.5510204081632653,-0.12844462026120232,1
30838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2602739726027397,0.5333333333333333,0.18177153408934896,0.3469387755102041,-0.12844462026120232,1
37317,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1643835616438356,0.6666666666666666,0.15383367884895247,0.3979591836734694,-0.12844462026120232,1
47649,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7397260273972602,0.5333333333333333,0.05068010516488646,0.14285714285714285,-0.12844462026120232,1
14602,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3287671232876712,0.6,0.4980358809961833,0.3979591836734694,-0.12844462026120232,1
44318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3150684931506849,0.8,0.231840694417749,0.3469387755102041,-0.12844462026120232,1
345,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3698630136986301,0.8666666666666667,0.15365262637634203,0.3979591836734694,2.0136242990685522,1
31895,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726,0.4,0.257084214283753,0.3469387755102041,-0.12844462026120232,1
45408,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2465753424657534,0.6666666666666666,0.13420192756528185,0.3979591836734694,-0.12844462026120232,1
3523,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.136986301369863,0.7333333333333333,0.008621015129465389,0.3979591836734694,-0.12844462026120232,1
46048,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0547945205479452,0.5333333333333333,0.17371341195529805,0.3469387755102041,-0.12844462026120232,1
17405,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424657534246575,0.5333333333333333,0.027956732749389056,0.3163265306122449,-0.12844462026120232,1
62,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.6,0.30655358466734395,0.3163265306122449,-0.12844462026120232,1
20562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2328767123287671,0.8,0.24366831187017765,0.3979591836734694,-0.12844462026120232,0
45406,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.547945205479452,0.6,0.14123465773360058,0.3979591836734694,-0.12844462026120232,1
47079,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.684931506849315,0.3333333333333333,0.1660748853620363,0.01020408163265306,-0.12844462026120232,1
15924,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.26666666666666666,0.01680184107196793,0.3979591836734694,-0.12844462026120232,1
38406,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4520547945205479,0.5333333333333333,0.10215821411900382,0.3979591836734694,-0.12844462026120232,1
19594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2602739726027397,0.3333333333333333,0.13944215244789807,0.6020408163265306,-0.12844462026120232,1
21496,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2465753424657534,0.6,0.11534072187594388,0.3979591836734694,-0.12844462026120232,1
38028,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2328767123287671,0.8,0.10460199346494961,0.3469387755102041,-0.12844462026120232,1
9418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4794520547945205,0.6,0.10868725802465747,0.6530612244897959,-0.12844462026120232,1
26792,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3424657534246575,0.5333333333333333,0.13000339795161867,0.3979591836734694,-0.41388271773845,1
32194,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2465753424657534,0.6,0.13881318817100963,0.3877551020408163,-0.12844462026120232,1
13478,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5342465753424658,0.6,0.11887253219473352,0.6020408163265306,-0.12844462026120232,1
38691,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3150684931506849,0.7333333333333333,0.06862060325654191,0.3979591836734694,-0.12844462026120232,1
24355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3150684931506849,0.6,0.2317600359702353,0.47959183673469385,-0.12844462026120232,1
6729,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2876712328767123,0.8,0.11414285812350695,0.4489795918367347,-0.12844462026120232,0
34957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3150684931506849,0.4,0.2295642384469645,0.35714285714285715,-0.12844462026120232,1
43970,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1232876712328767,0.5333333333333333,0.08671126335154727,0.5,-0.12844462026120232,1
45341,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7808219178082192,0.13333333333333333,0.15927984019330568,0.5612244897959183,-0.12844462026120232,0
47437,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2191780821917808,0.8666666666666667,0.1623388547186908,0.5,-0.12844462026120232,1
23703,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1232876712328767,0.8,0.31931735495208546,0.3979591836734694,-0.12844462026120232,1
40079,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0958904109589041,0.5333333333333333,0.17485635931793844,0.3979591836734694,-0.12844462026120232,1
22828,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8767123287671232,0.8,0.10973238556797277,0.04081632653061224,-0.12844462026120232,1
27062,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4931506849315068,0.5333333333333333,0.09703897690765809,0.3979591836734694,-0.12844462026120232,0
38176,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6438356164383562,0.6,0.024238721546445536,0.3469387755102041,-0.12844462026120232,1
7073,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2191780821917808,0.8,0.3072477621571158,0.5,-0.12844462026120232,1
46795,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095890410958904,0.6666666666666666,0.14024444658008184,0.3979591836734694,-0.12844462026120232,1
31225,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1506849315068493,0.13333333333333333,0.11704656223399874,0.3979591836734694,-0.12844462026120232,0
47858,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2328767123287671,0.5333333333333333,0.12642010351739477,0.3979591836734694,-0.12844462026120232,1
20983,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.2084952222740877,0.07142857142857142,-0.12844462026120232,1
5604,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.589041095890411,0.2,0.027523408111150772,0.3979591836734694,-0.12844462026120232,1
14473,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2054794520547945,0.8,0.2760432397924161,0.5,-0.12844462026120232,1
27487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.410958904109589,0.5333333333333333,0.19290325791482468,0.5612244897959183,-0.12844462026120232,0
12530,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,0.5333333333333333,0.09537432384195063,0.3979591836734694,-0.12844462026120232,1
46760,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0.6,0.0994913369395096,0.09183673469387756,-0.12844462026120232,1
20760,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.410958904109589,0.8666666666666667,0.08805671490156237,0.37755102040816324,0.9676832985225539,1
10480,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2465753424657534,0.8,0.2756236442516269,0.3979591836734694,-0.12844462026120232,1
27523,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6301369863013698,0.8,0.14566744007248963,0.3979591836734694,-0.12844462026120232,1
25723,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.273972602739726,0.6,0.2711102034652242,0.5510204081632653,-0.12844462026120232,1
25833,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589041095890411,0.5333333333333333,0.12400378236634724,0.3979591836734694,0.24182647821452802,1
45784,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1232876712328767,0.6,0.12861332683489388,0.3979591836734694,-0.12844462026120232,1
4743,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4520547945205479,0.6,0.0905940237238804,0.5510204081632653,-0.12844462026120232,1
18285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5205479452054794,0.6666666666666666,0.13054741343804058,0.19387755102040816,-0.12844462026120232,1
8946,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3835616438356164,0.8666666666666667,0.030011807023806254,0.5,-0.12844462026120232,1
22047,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.8,0.006724683544303798,0.4387755102040816,-0.12844462026120232,1
13318,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3150684931506849,0.8666666666666667,0.13546243032483044,0.3469387755102041,-0.12844462026120232,1
9355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3561643835616438,0.5333333333333333,0.10625634970757022,0.3979591836734694,-0.12844462026120232,0
38024,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3698630136986301,0.5333333333333333,0.08075283505862324,0.3979591836734694,-0.12844462026120232,1
41219,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1917808219178082,0.5333333333333333,0.13238368022186223,0.3469387755102041,-0.12844462026120232,1
27231,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.547945205479452,0.5333333333333333,0.04475085120404185,0.3979591836734694,-0.12844462026120232,1
2581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0684931506849315,0.5333333333333333,0.1873026442241687,0.3979591836734694,-0.12844462026120232,1
36067,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2602739726027397,0.5333333333333333,0.07984928883275214,0.3979591836734694,-0.12844462026120232,1
19247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.8,0.06594085504818913,0.47959183673469385,-0.39962507051181423,1
24027,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.136986301369863,0.6,0.02018177325022653,0.24489795918367346,-0.12844462026120232,1
34371,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3150684931506849,0.8,0.14022127872813642,0.3979591836734694,-0.12844462026120232,1
4235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0958904109589041,0.5333333333333333,0.15563562288915125,0.5,-0.12844462026120232,1
10772,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3150684931506849,0.8,0.08611919602405338,0.19387755102040816,-0.12844462026120232,1
19144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2602739726027397,0.5333333333333333,0.27898984733243637,0.3979591836734694,-0.12844462026120232,1
6357,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3013698630136986,0.8,0.1315625085806859,0.5,-0.12844462026120232,1
45567,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.589041095890411,0.5333333333333333,0.3175197012548395,0.3979591836734694,-0.12844462026120232,1
46469,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6438356164383562,0.5333333333333333,0.03485045580603531,0.24489795918367346,-0.12844462026120232,0
38613,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3835616438356164,0.8666666666666667,0.012514072324885363,0.3979591836734694,-0.12844462026120232,1
43253,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1232876712328767,0.7333333333333333,0.1661100661742497,0.35714285714285715,-0.12844462026120232,1
10475,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0136986301369863,0.6,0.02064341415195365,0.19387755102040816,-0.12844462026120232,1
42260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0958904109589041,0.8,0.06154067931574178,0.5510204081632653,-0.12844462026120232,1
44231,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1232876712328767,0.6,0.13983428979378895,0.3979591836734694,0.2749042197803229,1
38749,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0821917808219178,0.6,0.1641141986325819,0.19387755102040816,-0.12844462026120232,1
15763,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5068493150684932,0.8,0.17233535379884127,0.3979591836734694,-0.12844462026120232,1
4909,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0.5333333333333333,0.31960051758697383,0.6020408163265306,-0.12844462026120232,1
43341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.8,0.080907287404926,0.3979591836734694,-0.12844462026120232,1
29288,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5068493150684932,0.7333333333333333,0.06105072215052582,0.3979591836734694,-0.12844462026120232,1
2450,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5342465753424658,0.3333333333333333,0.14187220269639475,0.5612244897959183,-0.12844462026120232,1
41674,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6027397260273972,0.3333333333333333,0.14846560174634119,0.3979591836734694,-0.12844462026120232,1
8784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2328767123287671,0.6666666666666666,0.1778870575798347,0.3979591836734694,-0.12844462026120232,1
17350,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6164383561643836,0.2,0.17713796370026635,0.5,0.357883726639343,1
25246,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,0.6,0.1489426878826986,0.3979591836734694,-0.12844462026120232,1
36700,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0821917808219178,0.5333333333333333,0.14161649825640463,0.3979591836734694,-0.12844462026120232,1
2117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6575342465753424,0.6666666666666666,0.29389449875065216,0.19387755102040816,-0.12844462026120232,1
33802,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2054794520547945,0.5333333333333333,0.3641059611741124,0.3979591836734694,-0.12844462026120232,1
8498,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1917808219178082,0.6666666666666666,0.21159370795463905,0.5,0.318817773238361,1
43872,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2876712328767123,0.7333333333333333,0.13752608528515337,0.3979591836734694,-0.12844462026120232,1
37522,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5342465753424658,0.6,0.13642260907767922,0.3979591836734694,-0.12844462026120232,1
39464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6027397260273972,0.6,0.10312010900903375,0.15306122448979592,-0.12844462026120232,1
17205,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2191780821917808,0.6,0.1733144100606826,0.3979591836734694,-0.12844462026120232,1
31592,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4383561643835616,1.0,0.18255151843817788,0.5,-0.12844462026120232,1
31077,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0410958904109589,0.5333333333333333,0.1172156017463412,0.19387755102040816,-0.12844462026120232,1
10629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2602739726027397,0.8666666666666667,0.08713343309810813,0.3979591836734694,-0.12844462026120232,0
38448,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547945205479452,0.6,0.0068997295367802525,0.3979591836734694,-0.12844462026120232,0
38058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1095890410958904,0.8,0.029116841483840854,0.5,-0.12844462026120232,1
40677,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0958904109589041,0.6,0.3300569414316703,0.5612244897959183,-0.12844462026120232,1
2859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3561643835616438,0.6,0.2683008868996952,0.6020408163265306,-0.12844462026120232,1
25132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5616438356164384,0.7333333333333333,0.2240374186550976,0.6020408163265306,0.6098163531339966,1
